Line ID,Item,Item Code,Size,Category,Date,Time,Day of Week,Hour,Order Date,Qty,Item Price,Item Tax,Discount,Order #,Invoice #,Order Type,Table #,Payment Type,Order Subtotal,Order Tax,Order Tips,Order Total,Order Employee,Payment Employee
34356,Steak,01,Small,pho,2026-08-23,21:25:25,Sunday,21,8/23/2026 9:25 PM,1,14.99,1.53,0.00,147,197189,TABLE,A1,Credit Card,20.98,2.14,4.62,27.74,Cashier,Cashier
34357,Combination Fried Rice,F5,,Fried Rice,2026-08-23,21:25:45,Sunday,21,8/23/2026 9:25 PM,1,16.49,1.68,0.00,129,197190,TABLE,A1,Credit Card,16.49,1.68,4.54,22.71,Cashier,Cashier
34358,"Brisket, Fatty, Flank & Tendon",45,Large,pho,2026-08-23,21:31:22,Sunday,21,8/23/2026 9:31 PM,1,15.99,1.63,0.00,152,197191,TO GO,,Credit Card,32.47,3.31,5.37,41.15,Cashier,Cashier
34359,(6pcs),Crab Bow,,Appetizer,2026-08-23,21:31:22,Sunday,21,8/23/2026 9:31 PM,1,8.49,0.87,0.00,152,197191,TO GO,,Credit Card,32.47,3.31,5.37,41.15,Cashier,Cashier
34360,Tendon,Extra,,Side Orders,2026-08-23,21:31:22,Sunday,21,8/23/2026 9:31 PM,1,7.99,0.81,0.00,152,197191,TO GO,,Credit Card,32.47,3.31,5.37,41.15,Cashier,Cashier
34361,"Steak, Brisket, Flank, tendon & Tripe",17,Large,pho,2026-08-23,21:32:32,Sunday,21,8/23/2026 9:32 PM,1,15.99,1.63,0.00,128,197192,QUICK ORDER,,Cash,64.96,6.63,0.00,71.59,Cashier,Cashier
34362,BBQ Pork,B2,,French Bread,2026-08-23,21:32:32,Sunday,21,8/23/2026 9:32 PM,1,8.99,0.92,0.00,128,197192,QUICK ORDER,,Cash,64.96,6.63,0.00,71.59,Cashier,Cashier
34363,Fried Roll,28,,Appetizer,2026-08-23,21:32:32,Sunday,21,8/23/2026 9:32 PM,1,3.25,0.33,0.00,128,197192,QUICK ORDER,,Cash,64.96,6.63,0.00,71.59,Cashier,Cashier
34364,Steak & Brisket,02,Large,pho,2026-08-23,21:32:32,Sunday,21,8/23/2026 9:32 PM,1,15.99,1.63,0.00,128,197192,QUICK ORDER,,Cash,64.96,6.63,0.00,71.59,Cashier,Cashier
34365,Steak & Brisket,02,Large,pho,2026-08-23,21:32:32,Sunday,21,8/23/2026 9:32 PM,1,15.99,1.63,0.00,128,197192,QUICK ORDER,,Cash,64.96,6.63,0.00,71.59,Cashier,Cashier
34366,Spring Roll,30,,Appetizer,2026-08-23,21:32:32,Sunday,21,8/23/2026 9:32 PM,1,3.25,0.33,0.00,128,197192,QUICK ORDER,,Cash,64.96,6.63,0.00,71.59,Cashier,Cashier
34367,TOGO,,,TOGO,2026-08-23,21:32:32,Sunday,21,8/23/2026 9:32 PM,1,0.50,0.05,0.00,128,197192,QUICK ORDER,,Cash,64.96,6.63,0.00,71.59,Cashier,Cashier
34368,TOGO,,,TOGO,2026-08-23,21:32:32,Sunday,21,8/23/2026 9:32 PM,1,0.50,0.05,0.00,128,197192,QUICK ORDER,,Cash,64.96,6.63,0.00,71.59,Cashier,Cashier
34369,TOGO,,,TOGO,2026-08-23,21:32:32,Sunday,21,8/23/2026 9:32 PM,1,0.50,0.05,0.00,128,197192,QUICK ORDER,,Cash,64.96,6.63,0.00,71.59,Cashier,Cashier
34370,Steak & Brisket,02,Large,pho,2026-08-23,21:32:59,Sunday,21,8/23/2026 9:32 PM,1,15.99,1.63,0.00,134,197193,QUICK ORDER,,Cash,15.99,1.63,1.00,18.62,Cashier,Cashier
34371,Spring Roll,30,,Appetizer,2026-08-23,21:33:30,Sunday,21,8/23/2026 9:33 PM,1,3.25,0.33,0.00,145,197194,QUICK ORDER,,Credit Card,3.25,0.33,0.64,4.22,Cashier,Cashier
34372,Brisket,20,Small,pho,2026-08-23,21:35:27,Sunday,21,8/23/2026 9:35 PM,1,14.99,1.53,0.00,142,197195,QUICK ORDER,,Credit Card,31.48,3.21,5.20,39.89,Cashier,Cashier
34373,Chicken,18,Large,pho,2026-08-23,21:35:27,Sunday,21,8/23/2026 9:35 PM,1,15.99,1.63,0.00,142,197195,QUICK ORDER,,Credit Card,31.48,3.21,5.20,39.89,Cashier,Cashier
34374,TOGO,,,TOGO,2026-08-23,21:35:27,Sunday,21,8/23/2026 9:35 PM,1,0.50,0.05,0.00,142,197195,QUICK ORDER,,Credit Card,31.48,3.21,5.20,39.89,Cashier,Cashier
34375,"Steak, Brisket, Flank, tendon & Tripe",17,Large,pho,2026-08-23,21:37:34,Sunday,21,8/23/2026 9:37 PM,1,15.99,1.63,0.00,153,197196,QUICK ORDER,,Credit Card,32.98,3.36,7.27,43.61,Cashier,Cashier
34376,Brisket,20,Large,pho,2026-08-23,21:37:34,Sunday,21,8/23/2026 9:37 PM,1,15.99,1.63,0.00,153,197196,QUICK ORDER,,Credit Card,32.98,3.36,7.27,43.61,Cashier,Cashier
34377,TOGO,,,TOGO,2026-08-23,21:37:34,Sunday,21,8/23/2026 9:37 PM,1,0.50,0.05,0.00,153,197196,QUICK ORDER,,Credit Card,32.98,3.36,7.27,43.61,Cashier,Cashier
34378,TOGO,,,TOGO,2026-08-23,21:37:34,Sunday,21,8/23/2026 9:37 PM,1,0.50,0.05,0.00,153,197196,QUICK ORDER,,Credit Card,32.98,3.36,7.27,43.61,Cashier,Cashier
34379,Pepsi,,,Coffee & Drinks,2026-08-23,21:39:23,Sunday,21,8/23/2026 9:39 PM,1,3.29,0.34,0.00,149,197197,TABLE,B1,Credit Card,3.29,0.34,0.65,4.28,Cashier,Cashier
34380,Fried Roll,28,,Appetizer,2026-08-23,21:45:14,Sunday,21,8/23/2026 9:45 PM,1,3.25,0.33,0.00,150,197198,TABLE,A3,Cash,3.25,0.33,1.00,4.58,Cashier,Cashier
34381,Shrimp (4pcs),Extra,,Side Orders,2026-08-23,21:47:12,Sunday,21,8/23/2026 9:47 PM,1,3.99,0.41,0.00,140,197199,TABLE,B1,Credit Card,18.98,1.94,3.77,24.69,Cashier,Cashier
34382,Brisket,20,Small,pho,2026-08-23,21:47:12,Sunday,21,8/23/2026 9:47 PM,1,14.99,1.53,0.00,140,197199,TABLE,B1,Credit Card,18.98,1.94,3.77,24.69,Cashier,Cashier
34383,Steak,01,Large,pho,2026-08-23,21:48:02,Sunday,21,8/23/2026 9:48 PM,1,15.99,1.63,0.00,151,197200,TABLE,A5,Credit Card,31.98,3.26,5.29,40.53,Cashier,Cashier
34384,"Steak, Brisket, Flank, tendon & Tripe",17,Large,pho,2026-08-23,21:48:02,Sunday,21,8/23/2026 9:48 PM,1,15.99,1.63,0.00,151,197200,TABLE,A5,Credit Card,31.98,3.26,5.29,40.53,Cashier,Cashier
34385,Steak,01,Small,pho,2026-08-23,21:49:12,Sunday,21,8/23/2026 9:49 PM,1,14.99,1.53,0.00,130,197201,QUICK ORDER,,Credit Card,26.73,2.73,4.42,33.88,Cashier,Cashier
34386,Spring Roll,30,,Appetizer,2026-08-23,21:49:12,Sunday,21,8/23/2026 9:49 PM,1,3.25,0.33,0.00,130,197201,QUICK ORDER,,Credit Card,26.73,2.73,4.42,33.88,Cashier,Cashier
34387,Extra Meatball (10 pieces),,,Side Orders,2026-08-23,21:49:12,Sunday,21,8/23/2026 9:49 PM,1,7.99,0.81,0.00,130,197201,QUICK ORDER,,Credit Card,26.73,2.73,4.42,33.88,Cashier,Cashier
34388,TOGO,,,TOGO,2026-08-23,21:49:12,Sunday,21,8/23/2026 9:49 PM,1,0.50,0.05,0.00,130,197201,QUICK ORDER,,Credit Card,26.73,2.73,4.42,33.88,Cashier,Cashier
34389,"Steak, Brisket, Flank, tendon & Tripe",17,Large,pho,2026-08-23,21:50:48,Sunday,21,8/23/2026 9:50 PM,1,15.99,1.63,0.00,136,197202,TO GO,,Credit Card,19.24,1.96,5.30,26.50,Cashier,Cashier
34390,Spring Roll,30,,Appetizer,2026-08-23,21:50:48,Sunday,21,8/23/2026 9:50 PM,1,3.25,0.33,0.00,136,197202,TO GO,,Credit Card,19.24,1.96,5.30,26.50,Cashier,Cashier
34391,Steak,01,Large,pho,2026-08-23,21:53:47,Sunday,21,8/23/2026 9:53 PM,1,15.99,1.63,0.00,141,197203,TO GO,,Credit Card,16.49,1.68,2.73,20.90,Cashier,Cashier
34392,TOGO,,,TOGO,2026-08-23,21:53:47,Sunday,21,8/23/2026 9:53 PM,1,0.50,0.05,0.00,141,197203,TO GO,,Credit Card,16.49,1.68,2.73,20.90,Cashier,Cashier
34393,Steak,01,Large,pho,2026-08-23,21:58:09,Sunday,21,8/23/2026 9:58 PM,1,15.99,1.63,0.00,137,197204,TO GO,,Credit Card,20.24,2.06,4.46,26.76,Cashier,Cashier
34394,Tofu Spring Roll,,,Appetizer,2026-08-23,21:58:09,Sunday,21,8/23/2026 9:58 PM,1,3.75,0.38,0.00,137,197204,TO GO,,Credit Card,20.24,2.06,4.46,26.76,Cashier,Cashier
34395,TOGO,,,TOGO,2026-08-23,21:58:09,Sunday,21,8/23/2026 9:58 PM,1,0.50,0.05,0.00,137,197204,TO GO,,Credit Card,20.24,2.06,4.46,26.76,Cashier,Cashier
34396,Spring Roll,30,,Appetizer,2026-08-23,21:58:12,Sunday,21,8/23/2026 9:58 PM,1,3.25,0.33,0.00,139,197205,QUICK ORDER,,Credit Card,9.24,0.94,1.83,12.01,Cashier,Cashier
34397,Mango,,,Bubble Juice,2026-08-23,21:58:12,Sunday,21,8/23/2026 9:58 PM,1,5.99,0.61,0.00,139,197205,QUICK ORDER,,Credit Card,9.24,0.94,1.83,12.01,Cashier,Cashier
34398,Steak & Brisket,02,Large,pho,2026-08-23,22:02:22,Sunday,22,8/23/2026 10:02 PM,1,15.99,1.63,0.00,158,197206,TO GO,,Credit Card,16.49,1.68,3.27,21.44,Cashier,Cashier
34399,TOGO,,,TOGO,2026-08-23,22:02:22,Sunday,22,8/23/2026 10:02 PM,1,0.50,0.05,0.00,158,197206,TO GO,,Credit Card,16.49,1.68,3.27,21.44,Cashier,Cashier
34400,Kid's Meal,G-K,,Kid's Meal,2026-08-23,22:55:07,Sunday,22,8/23/2026 10:55 PM,1,10.99,1.12,0.00,157,197207,TABLE,A2,Credit Card,33.97,3.46,5.00,42.43,Cashier,Cashier
34401,Extra Meatball (10 pieces),,,Side Orders,2026-08-23,22:55:07,Sunday,22,8/23/2026 10:55 PM,1,7.99,0.81,0.00,157,197207,TABLE,A2,Credit Card,33.97,3.46,5.00,42.43,Cashier,Cashier
34402,Steak & Tripe,07,Small,pho,2026-08-23,22:55:07,Sunday,22,8/23/2026 10:55 PM,1,14.99,1.53,0.00,157,197207,TABLE,A2,Credit Card,33.97,3.46,5.00,42.43,Cashier,Cashier
34403,Fried Roll,28,,Appetizer,2026-08-24,10:03:30,Monday,10,8/24/2026 10:03 AM,1,3.25,0.33,0.00,2,197208,TABLE,A2,Credit Card,3.25,0.33,0.64,4.22,Cashier,Cashier
34404,Fried Roll,28,,Appetizer,2026-08-24,10:41:17,Monday,10,8/24/2026 10:41 AM,1,3.25,0.33,0.00,1,197209,TABLE,A4,Cash,3.25,0.33,0.00,3.58,Cashier,Cashier
34405,Vege & Tofu,06,Large,pho,2026-08-24,10:44:32,Monday,10,8/24/2026 10:44 AM,1,15.99,1.63,0.00,3,197210,TABLE,B2,Credit Card,15.99,1.63,4.41,22.03,Cashier,Cashier
34406,Steak & Brisket,02,Small,pho,2026-08-24,11:09:42,Monday,11,8/24/2026 11:09 AM,1,14.99,1.53,0.00,9,197211,QUICK ORDER,,Credit Card,14.99,1.53,0.00,16.52,Cashier,Cashier
34407,Kid's Meal,G-K,,Kid's Meal,2026-08-24,11:21:59,Monday,11,8/24/2026 11:21 AM,1,10.99,1.12,0.00,7,197212,QUICK ORDER,,Cash,50.47,5.15,3.00,58.62,Cashier,Cashier
34408,Brisket,20,Large,pho,2026-08-24,11:21:59,Monday,11,8/24/2026 11:21 AM,1,15.99,1.63,0.00,7,197212,QUICK ORDER,,Cash,50.47,5.15,3.00,58.62,Cashier,Cashier
34409,Fried Roll,28,,Appetizer,2026-08-24,11:21:59,Monday,11,8/24/2026 11:21 AM,1,3.25,0.33,0.00,7,197212,QUICK ORDER,,Cash,50.47,5.15,3.00,58.62,Cashier,Cashier
34410,Brisket,20,Large,pho,2026-08-24,11:21:59,Monday,11,8/24/2026 11:21 AM,1,15.99,1.63,0.00,7,197212,QUICK ORDER,,Cash,50.47,5.15,3.00,58.62,Cashier,Cashier
34411,Spring Roll,30,,Appetizer,2026-08-24,11:21:59,Monday,11,8/24/2026 11:21 AM,1,3.25,0.33,0.00,7,197212,QUICK ORDER,,Cash,50.47,5.15,3.00,58.62,Cashier,Cashier
34412,TOGO,,,TOGO,2026-08-24,11:21:59,Monday,11,8/24/2026 11:21 AM,1,0.50,0.05,0.00,7,197212,QUICK ORDER,,Cash,50.47,5.15,3.00,58.62,Cashier,Cashier
34413,TOGO,,,TOGO,2026-08-24,11:21:59,Monday,11,8/24/2026 11:21 AM,1,0.50,0.05,0.00,7,197212,QUICK ORDER,,Cash,50.47,5.15,3.00,58.62,Cashier,Cashier
34414,Steak & Brisket,02,Small,pho,2026-08-24,11:25:59,Monday,11,8/24/2026 11:25 AM,1,14.99,1.53,0.00,4,197213,TO GO,,Cash,34.73,3.54,0.00,38.27,Cashier,Cashier
34415,Spring Roll,30,,Appetizer,2026-08-24,11:25:59,Monday,11,8/24/2026 11:25 AM,1,3.25,0.33,0.00,4,197213,TO GO,,Cash,34.73,3.54,0.00,38.27,Cashier,Cashier
34416,"Brisket, Fatty Flank & Tripe",44,Large,pho,2026-08-24,11:25:59,Monday,11,8/24/2026 11:25 AM,1,15.99,1.63,0.00,4,197213,TO GO,,Cash,34.73,3.54,0.00,38.27,Cashier,Cashier
34417,TOGO,,,TOGO,2026-08-24,11:25:59,Monday,11,8/24/2026 11:25 AM,1,0.50,0.05,0.00,4,197213,TO GO,,Cash,34.73,3.54,0.00,38.27,Cashier,Cashier
34418,Sweet Beef,B6,,French Bread,2026-08-24,11:44:23,Monday,11,8/24/2026 11:44 AM,1,9.99,1.02,0.00,5,197214,TABLE,B3,Credit Card,28.73,2.93,7.92,39.58,Cashier,Cashier
34419,Spring Roll,30,,Appetizer,2026-08-24,11:44:23,Monday,11,8/24/2026 11:44 AM,1,3.25,0.33,0.00,5,197214,TABLE,B3,Credit Card,28.73,2.93,7.92,39.58,Cashier,Cashier
34420,Shrimp Fried Rice,F3,,Fried Rice,2026-08-24,11:44:23,Monday,11,8/24/2026 11:44 AM,1,15.49,1.58,0.00,5,197214,TABLE,B3,Credit Card,28.73,2.93,7.92,39.58,Cashier,Cashier
34421,Steak,01,Large,pho,2026-08-24,11:51:52,Monday,11,8/24/2026 11:51 AM,1,15.99,1.63,0.00,8,197215,TABLE,B1,Credit Card,19.24,1.96,3.82,25.02,Cashier,Cashier
34422,Fried Roll,28,,Appetizer,2026-08-24,11:51:52,Monday,11,8/24/2026 11:51 AM,1,3.25,0.33,0.00,8,197215,TABLE,B1,Credit Card,19.24,1.96,3.82,25.02,Cashier,Cashier
34423,Brisket,20,Small,pho,2026-08-24,11:59:50,Monday,11,8/24/2026 11:59 AM,1,14.99,1.53,0.00,6,197216,QUICK ORDER,,Cash,18.24,1.86,1.00,21.10,Cashier,Cashier
34424,Spring Roll,30,,Appetizer,2026-08-24,11:59:50,Monday,11,8/24/2026 11:59 AM,1,3.25,0.33,0.00,6,197216,QUICK ORDER,,Cash,18.24,1.86,1.00,21.10,Cashier,Cashier
34425,Meat Balls,04,Large,pho,2026-08-24,12:05:34,Monday,12,8/24/2026 12:05 PM,1,15.99,1.63,0.00,26,197217,QUICK ORDER,,Credit Card,16.49,1.68,3.27,21.44,Cashier,Cashier
34426,TOGO,,,TOGO,2026-08-24,12:05:34,Monday,12,8/24/2026 12:05 PM,1,0.50,0.05,0.00,26,197217,QUICK ORDER,,Credit Card,16.49,1.68,3.27,21.44,Cashier,Cashier
34427,Chicken,18,Large,pho,2026-08-24,12:10:20,Monday,12,8/24/2026 12:10 PM,1,15.99,1.63,0.00,21,197218,TO GO,,Credit Card,15.99,1.63,3.17,20.79,Cashier,Cashier
34428,Steak,01,Small,pho,2026-08-24,12:12:02,Monday,12,8/24/2026 12:12 PM,1,14.99,1.53,0.00,23,197219,TABLE,B2,Credit Card,14.99,1.53,4.00,20.52,Cashier,Cashier
34429,Spring Roll,30,,Appetizer,2026-08-24,12:16:22,Monday,12,8/24/2026 12:16 PM,1,3.25,0.33,0.00,13,197220,TO GO,,Credit Card,32.23,3.29,6.39,41.91,Cashier,Cashier
34430,Steak & Brisket,02,Large,pho,2026-08-24,12:16:22,Monday,12,8/24/2026 12:16 PM,1,15.99,1.63,0.00,13,197220,TO GO,,Credit Card,32.23,3.29,6.39,41.91,Cashier,Cashier
34431,Fried Roll &Gyoza,A3,,Appetizer,2026-08-24,12:16:22,Monday,12,8/24/2026 12:16 PM,1,12.99,1.32,0.00,13,197220,TO GO,,Credit Card,32.23,3.29,6.39,41.91,Cashier,Cashier
34432,Kid's Meal,19,,Kid's Meal,2026-08-24,12:22:43,Monday,12,8/24/2026 12:22 PM,1,10.99,1.12,0.00,16,197221,TO GO,,Credit Card,10.99,1.12,2.42,14.53,Cashier,Cashier
34433,Spring Roll,30,,Appetizer,2026-08-24,12:29:40,Monday,12,8/24/2026 12:29 PM,1,3.25,0.33,0.00,15,197222,QUICK ORDER,,Credit Card,19.74,2.01,0.00,21.75,Cashier,Cashier
34434,Steak,01,Large,pho,2026-08-24,12:29:40,Monday,12,8/24/2026 12:29 PM,1,15.99,1.63,0.00,15,197222,QUICK ORDER,,Credit Card,19.74,2.01,0.00,21.75,Cashier,Cashier
34435,TOGO,,,TOGO,2026-08-24,12:29:40,Monday,12,8/24/2026 12:29 PM,1,0.50,0.05,0.00,15,197222,QUICK ORDER,,Credit Card,19.74,2.01,0.00,21.75,Cashier,Cashier
34436,(6pcs),Crab Bow,,Appetizer,2026-08-24,12:36:25,Monday,12,8/24/2026 12:36 PM,1,8.49,0.87,0.00,17,197223,TO GO,,Credit Card,19.48,1.99,5.37,26.84,Cashier,Cashier
34437,Kid's Meal,19,,Kid's Meal,2026-08-24,12:36:25,Monday,12,8/24/2026 12:36 PM,1,10.99,1.12,0.00,17,197223,TO GO,,Credit Card,19.48,1.99,5.37,26.84,Cashier,Cashier
34438,Steak & Flank,05,Small,pho,2026-08-24,12:41:43,Monday,12,8/24/2026 12:41 PM,1,14.99,1.53,0.00,11,197224,TO GO,,Credit Card,31.48,3.21,6.24,40.93,Cashier,Cashier
34439,Steak & Brisket,02,Large,pho,2026-08-24,12:41:43,Monday,12,8/24/2026 12:41 PM,1,15.99,1.63,0.00,11,197224,TO GO,,Credit Card,31.48,3.21,6.24,40.93,Cashier,Cashier
34440,TOGO,,,TOGO,2026-08-24,12:41:43,Monday,12,8/24/2026 12:41 PM,1,0.50,0.05,0.00,11,197224,TO GO,,Credit Card,31.48,3.21,6.24,40.93,Cashier,Cashier
34441,Extra Soup (TOGO),,,Side Orders,2026-08-24,12:43:52,Monday,12,8/24/2026 12:43 PM,1,6.50,0.66,0.00,25,197225,TABLE,C4,Credit Card,6.50,0.66,1.79,8.95,Cashier,Cashier
34442,Spring Roll,30,,Appetizer,2026-08-24,12:43:52,Monday,12,8/24/2026 12:43 PM,1,3.25,0.33,0.00,25,197226,TABLE,C4,Credit Card,3.25,0.33,0.64,4.22,Cashier,Cashier
34443,Prawn & Pork,25,,Noodle Salad|Bowl,2026-08-24,12:43:52,Monday,12,8/24/2026 12:43 PM,1,15.99,1.63,0.00,25,197227,TABLE,C4,Credit Card,15.99,1.63,3.52,21.14,Cashier,Cashier
34444,Fried Roll,28,,Appetizer,2026-08-24,12:43:52,Monday,12,8/24/2026 12:43 PM,1,3.25,0.33,0.00,25,197228,TABLE,C4,Cash,3.25,0.33,0.00,3.58,Cashier,Cashier
34445,Steak & Meat Balls,03,Large,pho,2026-08-24,12:43:52,Monday,12,8/24/2026 12:43 PM,1,15.99,1.63,0.00,25,197229,TABLE,C4,Credit Card,15.99,1.63,3.17,20.79,Cashier,Cashier
34446,Pepsi,,,Coffee & Drinks,2026-08-24,12:46:37,Monday,12,8/24/2026 12:46 PM,1,3.29,0.34,0.00,14,197230,TABLE,C3,Cash,19.28,1.97,0.00,21.25,Cashier,Cashier
34447,Brisket,20,Large,pho,2026-08-24,12:46:37,Monday,12,8/24/2026 12:46 PM,1,15.99,1.63,0.00,14,197230,TABLE,C3,Cash,19.28,1.97,0.00,21.25,Cashier,Cashier
34448,Steak & Brisket,02,Large,pho,2026-08-24,12:51:20,Monday,12,8/24/2026 12:51 PM,1,15.99,1.63,0.00,27,197231,TABLE,A2,Cash,15.99,1.63,0.00,17.62,Cashier,Cashier
34449,Seafood,33,,pho,2026-08-24,12:51:32,Monday,12,8/24/2026 12:51 PM,1,17.49,1.78,0.00,12,197232,TO GO,,Credit Card,36.97,3.77,8.15,48.89,Cashier,Cashier
34450,BBQ Combo,B4,,French Bread,2026-08-24,12:51:32,Monday,12,8/24/2026 12:51 PM,1,9.49,0.97,0.00,12,197232,TO GO,,Credit Card,36.97,3.77,8.15,48.89,Cashier,Cashier
34451,Spicy Pork,B7,,French Bread,2026-08-24,12:51:32,Monday,12,8/24/2026 12:51 PM,1,9.99,1.02,0.00,12,197232,TO GO,,Credit Card,36.97,3.77,8.15,48.89,Cashier,Cashier
34452,Steak,01,Small,pho,2026-08-24,12:53:37,Monday,12,8/24/2026 12:53 PM,1,14.99,1.53,0.00,10,197233,TABLE,B1,Credit Card,45.97,4.69,0.00,50.66,Cashier,Cashier
34453,Chicken & Beef,G-5,,Grilled & Wok,2026-08-24,12:53:37,Monday,12,8/24/2026 12:53 PM,1,16.49,1.68,0.00,10,197233,TABLE,B1,Credit Card,45.97,4.69,0.00,50.66,Cashier,Cashier
34454,Chicken,G-1,,Grilled & Wok,2026-08-24,12:53:37,Monday,12,8/24/2026 12:53 PM,1,14.49,1.48,0.00,10,197233,TABLE,B1,Credit Card,45.97,4.69,0.00,50.66,Cashier,Cashier
34455,Kid's Meal,19,,Kid's Meal,2026-08-24,12:54:20,Monday,12,8/24/2026 12:54 PM,1,10.99,1.12,0.00,18,197234,TABLE,B2,Cash,10.99,1.12,0.00,12.11,Cashier,Cashier
34456,Spring Roll,30,,Appetizer,2026-08-24,12:56:28,Monday,12,8/24/2026 12:56 PM,1,3.25,0.33,0.00,22,197235,QUICK ORDER,,Credit Card,21.99,2.24,4.36,28.59,Cashier,Cashier
34457,Steak & Brisket,02,Small,pho,2026-08-24,12:56:28,Monday,12,8/24/2026 12:56 PM,1,14.99,1.53,0.00,22,197235,QUICK ORDER,,Credit Card,21.99,2.24,4.36,28.59,Cashier,Cashier
34458,Fried Roll,28,,Appetizer,2026-08-24,12:56:28,Monday,12,8/24/2026 12:56 PM,1,3.25,0.33,0.00,22,197235,QUICK ORDER,,Credit Card,21.99,2.24,4.36,28.59,Cashier,Cashier
34459,TOGO,,,TOGO,2026-08-24,12:56:28,Monday,12,8/24/2026 12:56 PM,1,0.50,0.05,0.00,22,197235,QUICK ORDER,,Credit Card,21.99,2.24,4.36,28.59,Cashier,Cashier
34460,Kid's Meal,19,,Kid's Meal,2026-08-24,12:56:31,Monday,12,8/24/2026 12:56 PM,1,10.99,1.12,0.00,19,197236,TABLE,B1,Credit Card,10.99,1.12,2.42,14.53,Cashier,Cashier
34461,BBQ Pork,B2,,French Bread,2026-08-24,12:57:24,Monday,12,8/24/2026 12:57 PM,1,8.99,0.92,0.00,20,197237,TO GO,,Credit Card,8.99,0.92,1.98,11.89,Cashier,Cashier
34462,Hot Tea,,,Coffee & Drinks,2026-08-24,12:57:56,Monday,12,8/24/2026 12:57 PM,1,1.99,0.20,0.00,24,197238,TABLE,B1,Credit Card,35.71,3.64,5.90,45.25,Cashier,Cashier
34463,Sweet Beef,B6,,French Bread,2026-08-24,12:57:56,Monday,12,8/24/2026 12:57 PM,1,9.99,1.02,0.00,24,197238,TABLE,B1,Credit Card,35.71,3.64,5.90,45.25,Cashier,Cashier
34464,Thai Tea,75,,Coffee & Drinks,2026-08-24,12:57:56,Monday,12,8/24/2026 12:57 PM,1,5.99,0.61,0.00,24,197238,TABLE,B1,Credit Card,35.71,3.64,5.90,45.25,Cashier,Cashier
34465,Chicken,G-1,,Grilled & Wok,2026-08-24,12:57:56,Monday,12,8/24/2026 12:57 PM,1,14.49,1.48,0.00,24,197238,TABLE,B1,Credit Card,35.71,3.64,5.90,45.25,Cashier,Cashier
34466,Fried Roll,28,,Appetizer,2026-08-24,12:57:56,Monday,12,8/24/2026 12:57 PM,1,3.25,0.33,0.00,24,197238,TABLE,B1,Credit Card,35.71,3.64,5.90,45.25,Cashier,Cashier
34467,Kid's Meal,19,,Kid's Meal,2026-08-24,13:03:24,Monday,13,8/24/2026 1:03 PM,1,10.99,1.12,0.00,29,197239,QUICK ORDER,,Credit Card,70.70,7.21,11.69,89.60,Cashier,Cashier
34468,BBQ Pork,B2,,French Bread,2026-08-24,13:03:24,Monday,13,8/24/2026 1:03 PM,1,8.99,0.92,0.00,29,197239,QUICK ORDER,,Credit Card,70.70,7.21,11.69,89.60,Cashier,Cashier
34469,"Steak, Brisket, Flank, tendon & Tripe",17,Large,pho,2026-08-24,13:03:24,Monday,13,8/24/2026 1:03 PM,1,15.99,1.63,0.00,29,197239,QUICK ORDER,,Credit Card,70.70,7.21,11.69,89.60,Cashier,Cashier
34470,Steak & Brisket,02,Small,pho,2026-08-24,13:03:24,Monday,13,8/24/2026 1:03 PM,1,14.99,1.53,0.00,29,197239,QUICK ORDER,,Credit Card,70.70,7.21,11.69,89.60,Cashier,Cashier
34471,Spring Roll,30,,Appetizer,2026-08-24,13:03:24,Monday,13,8/24/2026 1:03 PM,1,3.25,0.33,0.00,29,197239,QUICK ORDER,,Credit Card,70.70,7.21,11.69,89.60,Cashier,Cashier
34472,Chicken Fried Rice,F1,,Fried Rice,2026-08-24,13:03:24,Monday,13,8/24/2026 1:03 PM,1,15.49,1.58,0.00,29,197239,QUICK ORDER,,Credit Card,70.70,7.21,11.69,89.60,Cashier,Cashier
34473,TOGO,,,TOGO,2026-08-24,13:03:24,Monday,13,8/24/2026 1:03 PM,1,0.50,0.05,0.00,29,197239,QUICK ORDER,,Credit Card,70.70,7.21,11.69,89.60,Cashier,Cashier
34474,TOGO,,,TOGO,2026-08-24,13:03:24,Monday,13,8/24/2026 1:03 PM,1,0.50,0.05,0.00,29,197239,QUICK ORDER,,Credit Card,70.70,7.21,11.69,89.60,Cashier,Cashier
34475,Kid's Meal,19,,Kid's Meal,2026-08-24,13:06:41,Monday,13,8/24/2026 1:06 PM,1,10.99,1.12,0.00,30,197240,TABLE,A1,Credit Card,10.99,1.12,3.03,15.14,Cashier,Cashier
34476,Shrimp Fried Rice,F3,,Fried Rice,2026-08-24,13:18:39,Monday,13,8/24/2026 1:18 PM,1,15.49,1.58,0.00,31,197241,QUICK ORDER,,Credit Card,15.49,1.58,0.00,17.07,Cashier,Cashier
34477,Steak & Brisket,02,Small,pho,2026-08-24,13:26:35,Monday,13,8/24/2026 1:26 PM,1,14.99,1.53,0.00,28,197242,QUICK ORDER,,Credit Card,14.99,1.53,0.00,16.52,Cashier,Cashier
34478,"Steak, Brisket, Flank, tendon & Tripe",17,Small,pho,2026-08-24,14:09:48,Monday,14,8/24/2026 2:09 PM,1,14.99,1.53,0.00,32,197243,QUICK ORDER,,Cash,18.24,1.86,0.00,20.10,Cashier,Cashier
